s_no	date	depart	arrival	departTime	timeTaken	price
3771	2023-02-22	64	38	12:00	5:02	225750
3772	2023-02-22	52	50	16:19	5:45	330240
3773	2023-02-22	60	3	13:55	6:00	383000
3774	2023-02-22	15	11	22:04	5:16	344300
3775	2023-02-22	8	70	9:50	6:43	308280
3776	2023-02-22	29	70	15:21	5:16	249480
3777	2023-02-22	52	64	11:31	5:02	253680
3778	2023-02-22	57	43	15:07	5:45	251040
3779	2023-02-22	5	40	11:02	6:43	490280
3780	2023-02-22	60	11	12:00	6:43	344960
3781	2023-02-22	36	54	17:31	5:31	417680
3782	2023-02-22	48	26	11:31	6:14	265980
3783	2023-02-22	12	47	18:28	5:16	415360
3784	2023-02-22	28	44	17:16	6:28	401220
3785	2023-02-22	21	43	12:28	5:31	405950
3786	2023-02-22	49	54	15:36	5:45	413040
3787	2023-02-22	54	26	11:31	6:14	464360
3788	2023-02-22	25	36	15:36	6:28	513540
3789	2023-02-22	32	28	14:09	5:16	324280
3790	2023-02-22	5	23	17:02	6:00	323500
3791	2023-02-22	14	4	13:12	7:12	325800
3792	2023-02-22	3	35	17:02	5:02	316260
3793	2023-02-22	32	46	14:24	7:12	478800
3794	2023-02-22	6	68	17:45	6:57	308850
3795	2023-02-22	66	63	12:28	5:45	473520
3796	2023-02-22	59	34	16:33	5:02	225750
3797	2023-02-22	30	2	17:02	4:48	253000
3798	2023-02-22	62	29	22:33	6:43	452200
3799	2023-02-22	30	1	17:31	6:00	261750
3800	2023-02-22	48	51	16:04	6:28	451170
3801	2023-02-22	35	68	13:12	7:12	311400
3802	2023-02-22	25	39	10:33	7:12	354600
3803	2023-02-22	19	47	10:04	6:14	300040
3804	2023-02-22	19	13	23:02	6:28	277020
3805	2023-02-22	24	21	22:48	4:48	233600
3806	2023-02-22	63	64	17:31	5:31	285430
3807	2023-02-22	12	9	10:33	4:48	205200
3808	2023-02-22	27	36	10:48	6:14	482300
3809	2023-02-22	30	17	22:19	7:12	344100
3810	2023-02-22	18	53	11:02	5:16	293040
3811	2023-02-22	21	41	16:33	5:45	479520
3812	2023-02-22	16	32	17:31	7:12	463800
3813	2023-02-22	51	50	23:31	5:45	247440
3814	2023-02-22	66	17	15:21	6:43	301280
3815	2023-02-22	15	57	14:09	4:48	300400
3816	2023-02-22	59	22	20:38	4:48	284200
3817	2023-02-22	34	56	13:55	4:48	356000
3818	2023-02-22	11	36	21:36	5:45	426000
3819	2023-02-22	4	15	17:31	5:31	345460
3820	2023-02-22	26	22	14:38	5:16	229680
3821	2023-02-22	38	52	17:02	5:16	320100
3822	2023-02-22	58	19	17:16	6:14	269360
3823	2023-02-22	7	3	10:19	6:14	504400
3824	2023-02-22	54	18	10:48	5:02	335160
3825	2023-02-22	30	31	15:07	5:16	265980
3826	2023-02-22	45	29	16:19	5:45	372000
3827	2023-02-22	55	22	22:48	4:48	374400
3828	2023-02-23	3	20	22:48	5:02	396690
3829	2023-02-23	10	41	18:00	7:12	382500
3830	2023-02-23	59	26	18:57	5:02	384300
3831	2023-02-23	42	30	21:21	6:28	330750
3832	2023-02-23	46	43	22:19	6:43	303240
3833	2023-02-23	16	22	20:24	5:31	396290
3834	2023-02-23	57	5	14:52	5:16	246180
3835	2023-02-23	10	27	14:24	6:00	400500
3836	2023-02-23	27	43	21:50	6:57	419050
3837	2023-02-23	14	45	16:04	5:45	347040
3838	2023-02-23	67	52	10:04	6:28	305640
3839	2023-02-23	67	34	14:09	6:43	316960
3840	2023-02-23	61	41	23:02	7:12	472800
3841	2023-02-23	44	33	12:14	6:14	494000
3842	2023-02-23	68	15	14:52	6:00	391500
3843	2023-02-23	22	53	20:09	4:48	258600
3844	2023-02-23	60	24	23:45	6:57	386860
3845	2023-02-23	34	16	15:07	4:48	324800
3846	2023-02-23	38	63	14:09	5:45	306480
3847	2023-02-23	12	30	17:02	7:12	438300
3848	2023-02-23	47	1	18:28	5:45	294960
3849	2023-02-23	56	8	16:48	5:02	368550
3850	2023-02-23	45	27	16:04	6:14	283920
3851	2023-02-23	26	44	14:09	5:45	472560
3852	2023-02-23	15	2	22:33	6:43	493920
3853	2023-02-23	63	22	23:45	5:31	365470
3854	2023-02-23	57	9	12:14	5:31	435620
3855	2023-02-23	24	30	10:04	4:48	398800
3856	2023-02-23	32	5	21:50	6:57	569560
3857	2023-02-23	25	44	23:45	6:00	363750
3858	2023-02-23	9	29	23:02	5:02	352800
3859	2023-02-23	56	45	20:09	5:02	238980
3860	2023-02-22	1	63	12:28	6:57	442540
3861	2023-02-23	4	64	22:04	6:14	278460
3862	2023-02-23	30	66	23:16	5:02	223230
3863	2023-02-23	2	20	11:02	5:31	358110
3864	2023-02-23	37	4	23:02	5:31	339940
3865	2023-02-23	56	67	22:19	6:28	329940
3866	2023-02-23	24	47	10:48	5:02	284760
3867	2023-02-23	20	50	21:36	7:12	327600
3868	2023-02-23	51	56	21:36	5:45	426000
3869	2023-02-23	35	47	11:45	5:02	267540
3870	2023-02-23	19	61	22:33	5:02	229950
3871	2023-02-23	51	35	13:55	4:48	247200
3872	2023-02-23	47	21	11:02	7:12	415800
3873	2023-02-23	38	35	12:00	6:00	271500
3874	2023-02-23	25	40	11:16	7:12	489300
3875	2023-02-23	40	37	12:57	7:12	417000
3876	2023-02-23	41	66	18:14	5:02	287910
3877	2023-02-23	17	8	22:04	5:45	449520
3878	2023-02-23	19	67	23:45	6:57	472410
3879	2023-02-23	45	68	21:21	6:28	499230
3880	2023-02-23	67	16	12:28	6:00	268750
3881	2023-02-23	16	56	15:21	5:45	474960
3882	2023-02-23	19	2	16:48	4:48	302400
3883	2023-02-23	10	55	15:36	5:02	339150
3884	2023-02-23	14	54	19:40	6:43	344120
3885	2023-02-23	15	23	11:16	5:45	335040
3886	2023-02-23	15	43	15:36	5:02	285810
3887	2023-02-23	6	54	10:48	6:14	466700
3888	2023-02-23	17	29	13:40	5:02	352380
3889	2023-02-23	42	37	23:31	6:57	537950
3890	2023-02-23	58	3	18:43	5:16	275220
3891	2023-02-23	6	40	19:26	6:57	451530
3892	2023-02-23	39	35	16:33	6:28	479520
3893	2023-02-23	55	57	20:24	6:43	430080
3894	2023-02-23	6	63	19:40	5:45	466080
3895	2023-02-23	44	21	18:57	5:02	333060
3896	2023-02-23	10	21	14:09	7:12	434100
3897	2023-02-23	27	28	15:50	5:02	241080
3898	2023-02-23	62	43	14:52	6:14	387660
3899	2023-02-23	54	68	12:57	5:31	234370
3900	2023-02-23	8	69	15:21	5:16	403700
3901	2023-02-23	4	61	15:21	5:02	263970
3902	2023-02-23	12	67	19:12	5:31	424580
3903	2023-02-23	59	63	21:36	5:45	444000
3904	2023-02-23	38	34	19:55	6:00	443750
3905	2023-02-23	14	57	10:48	7:12	327000
3906	2023-02-23	60	9	17:02	5:16	374440
3907	2023-02-23	54	30	12:00	6:28	458190
3908	2023-02-23	69	53	18:28	4:48	352000
3909	2023-02-23	67	44	16:04	7:12	461700
3910	2023-02-23	37	57	22:33	6:14	339300
3911	2023-02-23	66	57	12:43	5:45	479520
3912	2023-02-23	3	2	16:48	5:31	265880
3913	2023-02-23	11	24	22:19	6:43	329000
3914	2023-02-23	6	39	10:04	6:43	291200
3915	2023-02-23	36	11	22:33	5:31	421590
3916	2023-02-23	10	62	18:14	5:45	248640
3917	2023-02-23	52	14	18:00	6:14	395200
3918	2023-02-23	18	10	12:43	5:02	384300
3919	2023-02-23	49	45	22:04	6:57	519100
3920	2023-02-23	54	37	18:57	6:00	437000
3921	2023-02-23	63	66	18:00	6:57	475310
3922	2023-02-23	14	20	17:02	5:02	214620
3923	2023-02-23	56	51	18:28	5:45	415680
3924	2023-02-23	13	40	13:26	6:00	339000
3925	2023-02-23	24	56	12:28	6:57	500540
3926	2023-02-23	50	35	20:24	6:43	425040
3927	2023-02-23	1	17	23:02	6:14	481520
3928	2023-02-23	57	65	16:04	6:28	372600
3929	2023-02-23	46	7	13:12	6:14	364780
3930	2023-02-23	60	22	21:50	5:16	364540
3931	2023-02-23	58	21	14:24	6:28	536760
3932	2023-02-23	12	57	23:45	5:02	295680
3933	2023-02-23	28	29	20:09	5:16	328680
3934	2023-02-23	25	66	11:31	6:57	492710
3935	2023-02-23	8	48	19:40	5:45	256800
3936	2023-02-23	43	4	11:31	5:16	239580
3937	2023-02-23	12	33	18:00	5:45	471120
3938	2023-02-23	42	67	22:33	7:12	320400
3939	2023-02-23	45	9	22:33	5:02	233940
3940	2023-02-23	44	38	13:40	4:48	308400
3941	2023-02-23	33	48	12:43	5:02	220080
3942	2023-02-23	13	35	10:48	6:28	508680
3943	2023-02-23	40	15	14:24	6:57	363080
3944	2023-02-23	30	56	21:07	7:12	351300
3945	2023-02-23	32	63	23:31	5:02	387660
3946	2023-02-23	66	30	17:45	7:12	510000
3947	2023-02-23	18	66	19:55	6:43	452200
3948	2023-02-23	29	23	12:00	5:02	286440
3949	2023-02-23	47	46	12:28	7:12	475800
3950	2023-02-23	67	39	15:07	6:00	478750
3951	2023-02-23	47	12	21:21	6:43	500640
3952	2023-02-23	4	68	10:04	6:14	335660
3953	2023-02-23	40	64	12:57	5:31	234370
3954	2023-02-23	69	66	20:24	5:31	361330
3955	2023-02-23	16	62	16:04	7:12	462600
3956	2023-02-23	6	37	23:16	6:14	308100
3957	2023-02-23	28	39	15:50	6:57	319870
3958	2023-02-23	40	51	18:14	4:48	369400
3959	2023-02-23	31	64	17:45	5:45	244320
3960	2023-02-23	24	61	23:45	6:00	473500
3961	2023-02-23	46	68	23:16	6:57	378160
3962	2023-02-23	23	50	15:07	5:45	447600
3963	2023-02-23	11	41	18:00	4:48	221800
3964	2023-02-23	5	23	15:07	5:31	318090
3965	2023-02-23	49	55	22:33	6:57	428040
3966	2023-02-23	16	52	12:28	5:31	252080
3967	2023-02-23	20	42	17:31	5:31	417680
3968	2023-02-23	49	65	18:57	6:57	410350
3969	2023-02-23	32	59	14:38	6:00	347500
3970	2023-02-23	7	20	10:19	4:48	345600
3971	2023-02-23	23	4	23:16	6:14	274040
3972	2023-02-23	25	23	17:02	5:16	366080
3973	2023-02-23	70	65	17:31	6:28	273240
3974	2023-02-23	68	38	14:38	4:48	225000
3975	2023-02-23	11	34	12:28	6:57	500540
3976	2023-02-23	58	32	18:00	5:45	370560
3977	2023-02-23	29	24	11:31	5:45	288240
3978	2023-02-23	26	57	16:19	6:00	310750
3979	2023-02-23	49	22	17:02	5:16	312840
3980	2023-02-23	20	57	23:02	5:02	296940
3981	2023-02-23	55	64	16:33	6:28	479520
3982	2023-02-23	28	2	17:02	6:14	381420
3983	2023-02-23	29	42	19:12	5:31	272090
3984	2023-02-23	5	61	12:14	5:45	310560
3985	2023-02-23	56	15	12:28	6:57	293190
3986	2023-02-23	33	38	15:50	5:02	305760
3987	2023-02-23	13	66	16:19	6:14	378560
3988	2023-02-23	36	31	20:24	6:43	485520
3989	2023-02-23	5	36	22:48	6:57	389180
3990	2023-02-23	23	40	22:19	6:57	388600
3991	2023-02-23	66	69	15:36	4:48	325400
3992	2023-02-24	23	52	18:14	7:12	329100
3993	2023-02-24	12	46	21:21	6:43	559720
3994	2023-02-24	55	14	16:04	6:28	372600
3995	2023-02-24	57	67	10:48	6:43	345520
3996	2023-02-24	26	65	21:21	7:12	483600
3997	2023-02-24	65	22	19:40	6:28	437130
3998	2023-02-24	41	23	11:31	5:16	434060
3999	2023-02-24	52	12	10:33	5:31	442290
4000	2023-02-24	10	11	19:12	6:28	534060
4001	2023-02-24	48	50	18:57	6:43	317800
4002	2023-02-24	3	35	9:50	6:57	576230
4003	2023-02-24	38	5	14:09	6:28	473850
4004	2023-02-24	8	65	21:07	6:28	530820
4005	2023-02-24	62	42	10:48	6:14	482300
4006	2023-02-24	69	24	18:57	5:16	375540
4007	2023-02-24	40	65	20:52	5:31	273930
4008	2023-02-24	10	45	23:45	6:57	472410
4009	2023-02-24	9	29	18:28	6:28	302130
4010	2023-02-24	24	5	12:00	4:48	380400
4011	2023-02-24	70	67	11:16	6:00	480750
4012	2023-02-24	19	37	17:02	6:00	323500
4013	2023-02-24	20	65	18:43	6:14	431080
4014	2023-02-24	49	70	22:48	4:48	370000
4015	2023-02-24	38	49	12:14	5:31	311650
4016	2023-02-24	45	53	20:24	5:02	230370
4017	2023-02-24	25	45	11:31	6:00	472250
4018	2023-02-24	26	44	19:40	6:57	570720
4019	2023-02-24	11	57	19:55	5:45	417600
4020	2023-02-24	40	51	22:33	5:02	233940
4021	2023-02-24	6	41	15:07	5:45	357600
4022	2023-02-24	56	50	13:40	6:43	457240
4023	2023-02-24	32	70	20:24	6:00	256250
4024	2023-02-24	15	20	16:48	5:02	287490
4025	2023-02-24	40	55	13:26	6:14	461500
4026	2023-02-24	26	54	15:50	5:31	352360
4027	2023-02-24	19	43	23:45	6:14	510900
4028	2023-02-24	26	25	10:48	7:12	330300
4029	2023-02-24	70	47	15:21	6:14	392080
4030	2023-02-24	13	21	21:36	5:31	332580
4031	2023-02-24	1	4	21:07	6:43	427000
4032	2023-02-24	19	25	17:02	6:14	435760
4033	2023-02-24	30	5	9:50	5:45	417120
4034	2023-02-24	21	64	9:50	7:12	591600
4035	2023-02-24	69	4	17:16	5:45	395760
4036	2023-02-24	34	24	12:00	6:43	344960
4037	2023-02-24	37	66	19:55	6:00	443750
4038	2023-02-24	36	2	12:28	7:12	402900
4039	2023-02-24	60	64	22:19	7:12	396900
4040	2023-02-24	70	68	22:19	5:02	330120
4041	2023-02-24	30	58	20:24	6:43	440440
4042	2023-02-24	70	36	10:19	5:45	301440
4043	2023-02-24	31	53	19:55	4:48	336400
4044	2023-02-24	44	2	20:38	5:45	407520
4045	2023-02-24	9	21	18:00	6:28	383670
4046	2023-02-24	44	48	15:21	6:14	496860
4047	2023-02-24	6	51	10:33	4:48	289000
4048	2023-02-24	27	33	16:04	6:57	572460
4049	2023-02-24	36	64	21:50	5:02	280350
4050	2023-02-24	8	64	18:28	7:12	433500
4051	2023-02-24	17	14	22:48	4:48	374400
4052	2023-02-24	44	43	20:24	6:00	492000
4053	2023-02-24	53	20	10:33	4:48	383000
4054	2023-02-24	67	70	17:16	7:12	429300
4055	2023-02-24	68	37	16:04	6:43	523880
4056	2023-02-24	34	23	21:36	4:48	337600
4057	2023-02-24	47	2	19:55	5:16	419540
4058	2023-02-24	54	65	22:48	6:28	495990
4059	2023-02-24	61	54	23:16	5:02	333690
4060	2023-02-24	33	27	23:45	5:45	463440
4061	2023-02-24	24	47	10:48	6:43	518000
4062	2023-02-24	52	19	14:38	5:45	349680
4063	2023-02-24	46	52	11:45	6:57	294060
4064	2023-02-24	7	38	18:57	5:02	384300
4065	2023-02-24	68	49	13:26	6:14	318240
4066	2023-02-24	47	20	11:16	6:43	314160
4067	2023-02-24	1	8	21:21	5:02	267540
4068	2023-02-24	23	18	20:24	6:14	487500
4069	2023-02-24	62	30	21:21	6:43	500640
4070	2023-02-24	34	22	12:14	7:12	548700
4071	2023-02-24	36	57	23:45	7:12	482400
4072	2023-02-24	37	27	10:33	6:28	361800
4073	2023-02-24	23	38	13:40	6:14	348660
4074	2023-02-24	62	48	19:26	5:31	284740
4075	2023-02-24	21	36	14:24	4:48	331400
4076	2023-02-24	17	22	14:24	7:12	392700
4077	2023-02-24	52	3	20:38	7:12	507300
4078	2023-02-24	29	15	11:16	6:43	314160
4079	2023-02-24	4	24	9:50	5:02	279510
4080	2023-02-24	64	51	16:33	6:28	456030
4081	2023-02-24	68	65	18:43	5:31	408480
4082	2023-02-24	30	56	15:36	6:00	446000
4083	2023-02-24	8	5	13:12	4:48	350200
4084	2023-02-24	12	50	13:26	6:57	562600
4085	2023-02-24	24	49	20:09	4:48	239800
4086	2023-02-24	52	31	12:00	6:43	458640
4087	2023-02-24	65	3	10:48	6:43	345520
4088	2023-02-24	47	39	19:40	5:45	470400
4089	2023-02-24	16	12	16:19	6:43	323680
4090	2023-02-24	46	41	16:19	6:14	308620
4091	2023-02-24	54	30	15:21	6:00	448250
4092	2023-02-24	15	37	14:38	5:02	381360
4093	2023-02-24	38	31	22:04	5:16	407220
4094	2023-02-24	9	54	10:04	6:00	433750
4095	2023-02-24	69	13	22:19	5:02	330120
4096	2023-02-24	48	30	18:28	6:28	475740
4097	2023-02-24	31	62	15:50	5:02	315210
4098	2023-02-24	21	66	23:31	6:14	370760
4099	2023-02-24	10	24	11:16	5:45	361680
4100	2023-02-24	11	68	20:24	6:57	333790
4101	2023-02-24	6	39	22:33	5:31	421590
4102	2023-02-24	7	65	13:40	6:43	515200
4103	2023-02-24	60	58	15:50	5:31	409170
4104	2023-02-24	33	5	14:52	5:45	384720
4105	2023-02-24	58	53	12:28	6:57	396140
4106	2023-02-24	50	41	12:00	6:57	428040
4107	2023-02-24	31	27	17:16	6:28	386100
4108	2023-02-24	58	6	21:50	6:14	510640
4109	2023-02-24	4	5	16:19	7:12	573300
4110	2023-02-24	53	61	18:14	5:31	368920
4111	2023-02-24	35	26	15:21	6:43	319480
4112	2023-02-24	42	10	19:55	5:45	303600
4113	2023-02-24	18	30	17:31	5:45	471360
4114	2023-02-24	54	17	16:19	6:43	474040
4115	2023-02-24	33	19	15:07	6:14	278720
4116	2023-02-24	53	55	23:02	5:16	234740
4117	2023-02-24	58	3	20:24	6:57	352640
4118	2023-02-24	12	45	21:07	6:14	421460
4119	2023-02-24	38	43	11:02	7:12	300900
4120	2023-02-24	13	26	14:24	4:48	331400
4121	2023-02-24	54	21	19:12	6:28	355050
4122	2023-02-24	55	51	15:21	6:28	525150
4123	2023-02-24	62	40	15:21	5:45	294240
4124	2023-02-24	58	22	18:57	6:14	474240
4125	2023-02-24	7	34	20:52	6:28	522720
4126	2023-02-24	61	11	18:14	5:31	368920
4127	2023-02-24	55	4	16:33	6:57	479080
4128	2023-02-24	19	10	10:33	5:31	328210
4129	2023-02-24	42	28	21:21	5:45	387600
4130	2023-02-24	1	54	11:16	4:48	260000
4131	2023-02-24	46	43	12:00	6:43	458640
4132	2023-02-24	6	63	13:55	5:02	225540
4133	2023-02-24	39	4	19:12	7:12	437100
4134	2023-02-24	41	55	18:28	5:02	254730
4135	2023-02-24	56	43	22:04	7:12	507600
4136	2023-02-24	70	21	23:16	5:02	333690
4137	2023-02-24	26	67	13:40	7:12	451500
4138	2023-02-24	61	21	22:33	5:31	361560
4139	2023-02-24	24	44	14:38	5:02	416850
4140	2023-02-24	38	37	21:36	5:16	293480
4141	2023-02-24	64	13	18:14	5:16	325820
4142	2023-02-24	27	5	13:40	6:57	362790
4143	2023-02-24	24	19	17:02	6:43	389480
4144	2023-02-24	8	69	12:43	5:45	259200
4145	2023-02-24	29	49	19:26	4:48	287600
4146	2023-02-24	65	68	21:21	5:45	329280
4147	2023-02-24	10	40	13:55	4:48	259800
4148	2023-02-24	61	19	9:50	6:28	362070
4149	2023-02-24	45	13	10:33	6:28	361800
4150	2023-02-24	41	38	18:57	6:57	410350
4151	2023-02-24	16	52	14:52	5:31	230690
4152	2023-02-24	69	25	13:40	5:45	290160
4153	2023-02-24	58	63	21:07	5:02	380310
4154	2023-02-24	66	29	18:28	7:12	401400
4155	2023-02-24	19	32	18:28	6:28	426060
4156	2023-02-24	45	58	18:14	5:45	477840
4157	2023-02-24	19	1	20:52	7:12	489600
4158	2023-02-25	41	32	21:50	6:43	488040
4159	2023-02-25	59	28	20:38	6:14	387400
4160	2023-02-25	9	42	16:04	6:57	466030
4161	2023-02-25	29	50	13:26	6:14	509600
4162	2023-02-25	30	39	14:09	6:57	535050
4163	2023-02-25	35	42	11:02	6:28	513000
4164	2023-02-25	3	69	22:04	5:16	407220
4165	2023-02-25	67	55	10:19	5:16	348700
4166	2023-02-25	16	1	20:09	6:43	523600
4167	2023-02-25	25	70	19:26	5:31	438380
4168	2023-02-25	19	39	10:33	7:12	318600
4169	2023-02-25	29	54	19:40	5:45	470400
4170	2023-02-25	29	40	13:55	5:45	438240
4171	2023-02-25	56	24	9:50	4:48	253600
4172	2023-02-25	54	46	23:31	6:00	403750
4173	2023-02-25	67	2	19:26	5:45	262560
4174	2023-02-25	37	64	12:00	6:28	387990
4175	2023-02-25	9	43	11:45	6:14	390260
4176	2023-02-25	20	1	15:50	6:00	449250
4177	2023-02-25	60	1	19:26	5:45	265200
4178	2023-02-25	40	39	12:14	7:12	502800
4179	2023-02-25	34	7	19:40	4:48	258800
4180	2023-02-25	36	45	15:36	5:02	285810
4181	2023-02-25	68	63	21:36	7:12	532200
4182	2023-02-25	66	19	19:12	5:16	316580
4183	2023-02-25	15	70	13:40	6:00	297500
4184	2023-02-25	69	62	13:55	6:00	383000
4185	2023-02-25	2	15	21:21	5:16	395340
4186	2023-02-25	44	35	9:50	5:02	410970
4187	2023-02-25	12	8	22:19	4:48	256600
4188	2023-02-25	47	56	16:48	4:48	320800
4189	2023-02-25	63	54	15:50	5:02	315210
4190	2023-02-25	41	11	11:31	7:12	597900
4191	2023-02-25	41	42	22:19	7:12	567000
4192	2023-02-25	36	37	17:16	4:48	387800
4193	2023-02-25	40	59	11:45	6:00	374000
4194	2023-02-25	22	19	22:48	5:02	318150
4195	2023-02-25	41	52	10:04	6:00	486500
4196	2023-02-25	2	64	12:43	5:45	259200
4197	2023-02-25	29	66	9:50	5:02	410970
4198	2023-02-25	37	30	17:31	4:48	268800
4199	2023-02-25	5	40	23:45	6:43	519960
4200	2023-02-25	48	39	11:02	5:02	255360
4201	2023-02-25	38	24	9:50	6:57	428330
4202	2023-02-25	3	33	11:02	7:12	550800
4203	2023-02-25	17	14	22:33	6:57	428040
4204	2023-02-25	54	37	21:50	7:12	559200
4205	2023-02-25	28	10	11:45	6:43	460600
4206	2023-02-25	44	61	16:48	5:16	314820
4207	2023-02-25	22	26	10:19	5:02	328020
4208	2023-02-25	45	41	23:16	6:14	308100
4209	2023-02-25	9	2	12:57	7:12	531600
4210	2023-02-25	37	66	10:48	7:12	447900
4211	2023-02-25	8	3	16:04	6:43	523880
4212	2023-02-25	8	16	12:14	5:16	437360
4213	2023-02-25	22	52	10:48	5:45	309840
4214	2023-02-25	35	51	17:16	7:12	492000
4215	2023-02-25	3	29	10:33	5:45	319440
4216	2023-02-25	9	12	20:52	4:48	314200
4217	2023-02-25	49	57	16:33	6:00	302000
4218	2023-02-25	20	64	15:36	5:45	413040
4219	2023-02-25	22	28	10:19	5:31	261740
4220	2023-02-25	18	13	23:16	6:14	308100
4221	2023-02-25	32	61	20:52	5:45	330000
4222	2023-02-25	58	25	18:28	6:57	324510
4223	2023-02-25	35	26	21:36	5:31	332580
4224	2023-02-25	69	11	21:36	5:31	268640
4225	2023-02-25	6	51	20:24	7:12	483600
4226	2023-02-25	52	28	14:52	6:43	399280
4227	2023-02-25	31	70	20:38	5:02	247380
4228	2023-02-25	14	45	23:02	5:02	352800
4229	2023-02-25	68	33	20:24	5:45	322560
4230	2023-02-25	7	19	17:02	6:57	305080
4231	2023-02-25	8	34	15:50	6:00	295250
4232	2023-02-25	55	63	21:07	6:28	441720
4233	2023-02-25	32	38	16:19	5:31	293940
4234	2023-02-25	47	49	11:45	6:57	498220
4235	2023-02-25	12	61	20:09	6:00	358500
4236	2023-02-25	60	30	22:48	4:48	233600
4237	2023-02-25	38	4	12:43	6:43	403480
4238	2023-02-25	54	69	17:45	7:12	535800
4239	2023-02-25	59	56	16:04	6:43	507080
4240	2023-02-25	39	65	12:14	5:31	251620
4241	2023-02-25	22	1	11:45	5:31	373060
4242	2023-02-25	43	2	15:07	5:45	353520
4243	2023-02-25	17	27	10:04	5:02	395640
4244	2023-02-25	66	33	15:07	5:31	318090
4245	2023-02-25	31	69	23:16	4:48	348800
4246	2023-02-25	47	60	17:02	6:43	412720
4247	2023-02-25	12	59	13:12	6:14	266500
4248	2023-02-25	66	47	19:26	6:28	456300
4249	2023-02-25	45	67	12:57	6:28	420120
4250	2023-02-25	70	21	23:02	5:02	381360
4251	2023-02-25	48	25	20:09	5:31	456780
4252	2023-02-25	70	67	14:24	7:12	478800
4253	2023-02-25	62	39	14:09	5:31	294400
4254	2023-02-25	45	26	12:28	7:12	507000
4255	2023-02-25	63	36	13:26	6:00	283750
4256	2023-02-25	23	66	17:31	4:48	305000
4257	2023-02-25	59	63	12:28	6:14	441480
4258	2023-02-25	49	22	15:07	7:12	590400
4259	2023-02-25	21	10	21:50	5:45	445920
4260	2023-02-25	14	64	19:26	6:14	502840
4261	2023-02-25	18	29	23:45	6:14	339560
4262	2023-02-25	65	35	23:16	7:12	573600
4263	2023-02-25	32	62	16:19	6:57	573910
4264	2023-02-25	38	67	12:43	6:43	414960
4265	2023-02-25	70	52	21:50	5:02	295680
4266	2023-02-25	19	24	20:09	7:12	500700
4267	2023-02-25	65	48	12:43	6:43	403480
4268	2023-02-25	57	44	13:55	5:45	376560
4269	2023-02-25	9	69	22:19	4:48	256600
4270	2023-02-25	59	46	15:07	5:02	384090
4271	2023-02-25	16	36	11:45	6:57	410640
4272	2023-02-25	68	47	18:00	7:12	583800
4273	2023-02-25	63	50	16:48	5:31	426880
4274	2023-02-25	13	16	16:19	6:43	474040
4275	2023-02-25	15	63	19:26	6:14	310700
4276	2023-02-25	40	8	9:50	6:57	327410
4277	2023-02-25	16	52	20:09	5:16	340560
4278	2023-02-25	35	8	19:55	6:28	353970
4279	2023-02-25	1	24	10:48	6:57	439350
4280	2023-02-25	50	1	14:09	6:43	339360
4281	2023-02-25	35	56	13:12	5:45	385680
4282	2023-02-25	23	57	15:07	5:02	280350
4283	2023-02-25	20	29	21:36	7:12	456000
4284	2023-02-25	46	55	21:50	7:12	559200
4285	2023-02-25	45	23	19:40	6:28	437130
4286	2023-02-25	42	36	12:00	5:16	396660
4287	2023-02-25	61	55	11:45	6:57	309720
4288	2023-02-25	59	58	9:50	5:31	280830
4289	2023-02-25	56	12	21:36	6:14	305500
4290	2023-02-25	16	40	15:07	7:12	448800
4291	2023-02-25	32	12	16:04	5:45	379440
4292	2023-02-25	34	32	20:38	6:28	468450
4293	2023-02-25	57	48	10:48	7:12	330300
4294	2023-02-25	54	12	15:07	5:31	368460
4295	2023-02-25	37	29	22:33	6:14	320320
4296	2023-02-25	41	62	21:07	7:12	393900
4297	2023-02-25	52	69	20:24	5:45	367680
4298	2023-02-25	20	5	17:02	5:31	312340
4299	2023-02-25	5	21	19:26	5:45	355680
4300	2023-02-25	9	55	15:36	5:45	413040
4301	2023-02-25	44	57	20:24	4:48	365000
4302	2023-02-25	70	65	20:24	6:43	357840
4303	2023-02-25	15	6	16:33	5:02	330750
4304	2023-02-25	44	43	15:21	6:14	507000
4305	2023-02-25	36	27	22:19	6:57	382510
4306	2023-02-25	38	27	21:07	5:45	375840
4307	2023-02-25	52	4	23:45	6:00	273500
4308	2023-02-25	32	63	16:48	5:31	276230
4309	2023-02-25	13	53	18:43	5:16	323620
4310	2023-02-25	53	2	10:04	4:48	351400
4311	2023-02-25	64	7	10:19	6:43	400680
4312	2023-02-25	48	12	11:16	6:28	270540
4313	2023-02-25	55	59	21:36	4:48	337600
4314	2023-02-25	63	68	21:21	6:14	460980
4315	2023-02-25	10	2	16:04	5:16	273680
4316	2023-02-25	70	14	18:28	6:28	302130
4317	2023-02-25	62	55	20:38	6:28	299160
4318	2023-02-25	59	13	23:31	5:45	245280
4319	2023-02-25	22	61	13:40	6:57	379030
4320	2023-02-25	36	26	17:16	5:16	285340
4321	2023-02-25	31	4	17:16	6:28	365850
4322	2023-02-25	22	44	20:09	6:00	356250
4323	2023-02-25	63	65	22:04	7:12	311700
4324	2023-02-25	23	70	10:04	6:00	486500
4325	2023-02-25	8	58	19:26	4:48	261200
4326	2023-02-25	8	18	11:45	4:48	249200
4327	2023-02-25	30	66	16:48	6:00	275250
4328	2023-02-25	29	24	21:21	5:16	270820
4329	2023-02-25	12	32	21:50	4:48	258000
